"","spp","hadsstannp0","hadsstannp10","hadsstannp25","hadsstannp50","hadsstannp75","hadsstannp90","hadsstannp100","hadsstwannp0","hadsstwannp10","hadsstwannp25","hadsstwannp50","hadsstwannp75","hadsstwannp90","hadsstwannp100","en4sbtannp0","en4sbtannp10","en4sbtannp25","en4sbtannp50","en4sbtannp75","en4sbtannp90","en4sbtannp100","en4sbtwannp0","en4sbtwannp10","en4sbtwannp25","en4sbtwannp50","en4sbtwannp75","en4sbtwannp90","en4sbtwannp100","en4sstannp0","en4sstannp10","en4sstannp25","en4sstannp50","en4sstannp75","en4sstannp90","en4sstannp100","en4sstwannp0","en4sstwannp10","en4sstwannp25","en4sstwannp50","en4sstwannp75","en4sstwannp90","en4sstwannp100","NA","NA","NA","NA","speciesName","decade","mean","quantile0.","quantile10.","quantile25.","quantile50.","quantile75.","quantile90.","quantile100.","wtd.mean","wtd.quantile0.","wtd.quantile10.","wtd.quantile25.","wtd.quantile50.","wtd.quantile75.","wtd.quantile90.","wtd.quantile100.","sampleSize","cellCount","maxent_mean","maxent_quantile0.","maxent_quantile10.","maxent_quantile25.","maxent_quantile50.","maxent_quantile75.","maxent_quantile90.","maxent_quantile100.","maxent_wtd.mean","maxent_wtd.quantile0.","maxent_wtd.quantile10.","maxent_wtd.quantile25.","maxent_wtd.quantile50.","maxent_wtd.quantile75.","maxent_wtd.quantile90.","maxent_wtd.quantile100.","maxent_cellCount"
"2665",109618,-1.79,4.168,14.415,22.62,27.385,28.48,29.49,-1.78,9.79,18.4119998503709,24.76,27.71,28.57,29.49,-2.12393005371092,0.386520141601568,1.00954345703124,2.05212036132815,4.10568084716797,13.5021329345703,29.3383526611328,-1.91059936523436,0.479316452773036,1.23953124707755,2.07943321144736,4.08927711703241,13.8512600391342,29.3383526611328,-2.19496520996091,4.28892858886719,14.6030459594726,23.2022454833984,27.6679830932617,28.8214442138672,29.7951885986328,-1.85765563964844,9.65413516378473,18.7725347327775,25.2469330455952,27.9806308233194,28.9088973966241,29.7951885986328,NA,NA,NA,NA,"Spondyliosoma emarginatum","60-09",19.5823333046653,17.4417839050293,17.6565832138062,18.1569876670837,18.9415493011475,20.1412119865417,22.8286922454834,25.3269329071045,19.6469404182428,17.5480995178223,17.7204295678199,18.2412148275648,19.2156906152451,20.1991579061931,23.3697262083856,25.3269329071045,31721,22,19.4751656438557,14.8084497451782,16.882682800293,17.8810501098633,19.2468338012695,20.8717994689941,22.5496158599854,24.8253326416016,19.5547850924411,14.8240337371826,17.0059232016931,17.9282058150262,19.3379559820024,20.9664084731965,22.697736919606,24.8253326416016,641
"2666",109815,16.95,24.067,26.0175,27.8,28.68,29.12,29.49,16.99,24.3831013690712,26.1677534226781,27.92,28.7016301340172,29.15,29.49,0.0403161621093773,1.14365362548829,1.24936477661133,1.7385223388672,4.48887741088868,25.8511539916992,29.2143792724609,0.181822509765652,1.14440905694166,1.27702856184485,1.76094631214221,4.72371036322288,26.1945178090056,29.2143792724609,16.2905065917969,24.2242750854492,26.0900106811524,28.0479309082031,28.9850750732422,29.4073721923828,29.6905072021484,16.4918762207031,24.4506111737607,26.2240156646773,28.1883764901459,29.0040545252937,29.4214103431639,29.6905072021484,NA,NA,NA,NA,"Spratelloides gracilis","60-09",25.1444333394368,21.857666015625,23.5299602508545,24.174488067627,25.1489753723145,26.4037957191467,26.9569536209106,27.372615814209,25.1932907344278,23.5149669647217,23.6711669711567,24.6114854479693,25.3584958049613,26.4669882320616,27.0326902835274,27.372615814209,34,12,27.5610741627597,20.5291328430176,25.38330078125,27.0151882171631,28.0226993560791,28.6288704872131,28.9967088699341,29.4935665130615,27.6079185778282,20.5291328430176,25.5253268581969,27.0855778816673,28.0428459841117,28.6417783370831,29.0076785483638,29.4935665130615,3566
"2667",109817,6.57,12.708,18.585,27.21,28.46,28.814,29.38,6.67,13.6363921875863,20.7959804689657,27.3819609379314,28.52,28.9183531255176,29.38,0.915839843750007,2.26636730957031,7.22769836425783,18.0101672363281,23.7440280151367,27.3219848632812,29.3383526611328,0.922592773437486,2.28278299146466,7.94231742833972,19.6727187246946,24.1450428650795,27.4454419753934,29.3383526611328,6.92981994628906,13.0287398681641,18.5801223754883,27.4713977050781,28.5662631225586,29.0974600830078,29.7951885986328,7.10097229003907,14.3549248110656,21.2780813685548,27.6544795890289,28.6945802930564,29.2081473974789,29.7951885986328,NA,NA,NA,NA,"Spratelloides robustus","60-09",17.8872347831726,15.3403997421265,15.4106152534485,16.3658409118652,17.0998497009277,19.8076705932617,20.4067754745483,21.6434497833252,17.9513489850786,15.4184169769287,15.977422987599,16.7506691405278,18.1083081321058,20.2019267953311,20.9547861514307,21.6434497833252,56,10,24.0922211136333,11.1148996353149,15.2277882575989,19.7396297454834,26.8015413284302,28.2496876716614,28.7109952926636,29.4392509460449,24.6082406834685,11.1277332305908,15.9536180591146,21.1931943998467,27.1289820690394,28.3453880328006,28.7269242696619,29.4392509460449,2084
"2668",109823,6.72,7.462,8.51,9.79,11.17,13.062,20.48,6.74,7.51340220236349,8.69,9.90350550590873,11.502840847494,13.4603099106357,20.48,-0.910186157226576,0.822548828125004,4.06763122558596,7.24162902832029,8.45977905273435,10.8418428955078,16.0062017822266,-0.88541137695313,2.53376877189121,4.19790904947438,7.37935081575889,8.94608625074082,11.1158796506651,16.0062017822266,5.14187622070312,6.97738085937502,8.06275634765626,9.6083319091797,10.7858294677735,12.4941318359375,19.6380029296875,5.46847473144533,7.04303380766108,8.13284771104271,9.792312426469,11.100621650776,12.9961495227511,19.6380029296875,NA,NA,NA,NA,"Sprattus sprattus","60-09",10.5454857711281,6.55600023269653,8.70094318389893,9.72217893600464,10.1873250007629,11.3386583328247,12.7299081802368,16.7313995361328,10.6904898008086,6.77020072937012,8.85208537767446,9.77274659115579,10.2799690990157,11.5243477899495,12.7899424463188,16.6557672653665,38201,224,10.6749058625687,3.75411772727966,6.48656830787659,8.27610802650452,10.0653247833252,13.2176125049591,15.39601354599,18.3307666778564,11.1476675505599,4.56384992599487,6.69294912183515,8.55623342034616,10.7354502876948,13.9864199605855,15.7138665706956,18.3307666778564,1234
"2669",109865,2.44,4.46,7.19,12.44,21.185,27.318,28.17,2.62,5.11,8.89775834719984,16.4355166943997,25.076550083199,27.64,28.17,-0.98985168457034,0.746670532226551,1.61900268554686,2.89750915527344,6.54648284912111,13.5121734619141,28.4293115234375,-0.970198974609389,1.01569331417313,1.80678199564113,3.05740376900134,7.81042417489135,14.4763016335571,28.4293115234375,2.14010253906253,4.28012316894532,7.21721282958987,12.1788159179687,21.5355026245117,27.5224058837891,28.7346026611328,2.18809143066409,4.94292463868715,8.71373153334589,16.4553291436814,25.2576584866299,27.7960293724165,28.7346026611328,NA,NA,NA,NA,"Squalus acanthias","60-09",11.9563991110794,2.77491664886475,5.94598989486694,8.58313369750977,10.7279834747314,14.2265329360962,18.0472305297852,28.061466217041,12.817840002582,3.03477382659912,6.18635591073136,8.99222755778932,11.3655947532293,15.6062379418418,22.8771960314818,28.061466217041,76092,849,15.291217671585,3.03477382659912,4.65041680335999,7.8189457654953,14.0814666748047,24.1245374679565,27.4420690536499,29.4167327880859,17.3569045118049,3.04551672935486,5.64881947433437,9.56641059493955,17.8821890394632,26.0821398572991,27.6847739665001,29.4167327880859,4692
"2670",109880,8.32,12.884,17.2525,22.02,26.6875,27.83,29.37,8.56,13.76,17.8735595062977,23.0871190125955,26.84,27.9,29.37,-0.0211950683593614,0.883517822265622,1.36532913208006,1.88189025878907,3.24607162475584,13.3300614624024,28.136244506836,0.00749145507813864,0.901569643053129,1.40036152898634,1.88838466690372,3.25393988397088,13.5731591954241,28.136244506836,7.86501892089842,13.2745687866211,17.4515731811524,22.5131420898437,27.1992163085937,28.0257969970703,29.6989489746094,8.04858459472655,14.1149017004748,18.0627603002438,23.5484230008228,27.3358491420776,28.1061242345944,29.6989489746094,NA,NA,NA,NA,"Squalus megalops","60-09",18.5810267157136,9.2963171005249,13.6407070159912,15.7074251174927,17.7366504669189,20.7775659561157,25.1145938873291,28.5839996337891,18.9298803570493,9.33908367156982,14.0599470158163,16.0105891554486,17.8873918417794,21.2770098094554,25.3050539723504,28.5839996337891,9374,239,20.7110703655639,10.7388334274292,13.8245267868042,16.9754333496094,20.4898166656494,24.9829006195068,27.5109935760498,29.4392509460449,21.1850408389193,10.7582502365112,14.3139826609495,17.5797988929708,21.0816806921373,25.3981810955266,27.7756022731331,29.4392509460449,4017
"2671",109882,9.57,13.89,16.835,20.33,24.9,26.56,27.89,10.09,14.41,17.42,21.07,25.1229754470199,26.67,27.89,-0.0133209228515625,0.920114746093759,1.35430938720705,1.72033935546875,2.28362213134764,6.35094238281249,27.6992596435547,-0.00918273925782387,0.942967766103069,1.37895901031256,1.72884148990184,2.28083715875688,6.1215476163281,27.6992596435547,8.97770568847659,14.4344897460937,17.2945874023438,20.9334417724609,25.2865557861328,27.0779992675782,28.0975909423828,9.45220764160155,14.8115521442885,17.8188356772982,21.6707665017815,25.493811367616,27.1814304773107,28.0975909423828,NA,NA,NA,NA,"Squalus mitsukurii","60-09",17.2143075070788,9.84669971466064,12.1929164886475,14.2521333694458,17.3454170227051,18.768458366394,24.3718605041504,28.4008159637451,17.5338594853033,10.7573671340942,12.5625850036246,14.6394294697602,17.569436031789,19.2686526593792,24.7963120268604,28.4008159637451,3599,199,20.1779214063986,10.7848501205444,13.5350503921509,16.6863174438477,19.8119335174561,24.7774829864502,26.6286334991455,27.756950378418,20.6435977902667,10.7937002182007,14.1418618019096,17.3707000331039,20.2143649822498,25.2993593090032,26.7251347399576,27.756950378418,3781
"2672",109896,11.51,19.33,24.2325,27.245,27.94,28.58,29.38,12.99,19.6838416342034,24.8392081710169,27.3292081710169,27.98,28.62,29.38,0.532379760742174,1.89899505615236,2.82160049438477,4.59098846435546,13.7709953308105,23.7398636474609,29.3383526611328,0.535293579101562,1.8507628414973,2.67763153109017,4.26804166211444,13.7744472480049,24.1782314594383,29.3383526611328,11.8527819824219,19.3770798950195,24.1152595520019,27.3789465332031,28.1051620483398,28.8536126098633,29.7951885986328,12.9705523681641,19.6429771244966,24.8461881399032,27.4828706837897,28.1336677134981,28.9092311183471,29.7951885986328,NA,NA,NA,NA,"Squatina africana","60-09",26.259455262569,18.238000869751,20.7768768310547,26.0850658416748,27.3754329681396,27.8217506408691,27.9580364227295,28.061466217041,26.3931322735457,18.2903499603271,24.5207212945841,26.2711156701806,27.5014972578305,27.8416939350917,27.9593953206429,28.061466217041,109,57,25.1217564883579,14.308500289917,18.7387275695801,23.5566082000732,26.9308338165283,27.8003082275391,28.0515003204346,28.5817832946777,25.362805203882,14.4128332138062,19.1499775938445,24.3015732070503,27.0375168632642,27.8269683472496,28.0566461655325,28.5817832946777,1855
"2673",109900,9.29,15.36,17.8625,24.665,27.44,28.491,29.38,9.8,15.6951036783642,18.7,25.6510367836422,27.74,28.525933105278,29.38,0.428411254882803,0.765804931640605,1.01638626098634,1.67377197265625,3.3341342163086,18.6183768310547,29.3383526611328,0.466620483398458,0.775129616617845,1.0601082606281,1.6932918645854,3.39530361877414,19.6178340312178,29.3383526611328,9.40623596191404,15.8528596801758,18.3491845703125,25.2449719238281,27.7794630432129,28.7730912475586,29.7951885986328,9.92469177246096,16.1993446352708,19.060060002206,26.1752921762859,27.9149761048081,28.8254719956966,29.7951885986328,NA,NA,NA,NA,"Squatina australis","60-09",19.0683784595756,11.4927835464478,15.3794083595276,16.1604084968567,17.6736001968384,20.8669171333313,26.9927339553833,28.5547504425049,19.3694520101038,13.1129999160767,15.4230917707489,16.6123768329989,17.7259248118461,22.3085868604701,27.3292725012193,28.5541240096506,626,86,22.7688233643941,11.1820163726807,15.2875995635986,18.0082492828369,23.5149669647217,28.0721836090088,28.6885166168213,29.4733829498291,23.2862167524644,11.5027666091919,15.6263441346372,18.5643191107599,25.120840372627,28.2363280575294,28.711696503603,29.4733829498291,4701
"2674",109902,6.56,15.728,24.7,27.46,28.1,28.76,29.38,7.58,19.6155493094886,25.7138732737216,27.5777465474432,28.1948594634946,28.8,29.38,-0.146984252929713,1.98229870605469,3.02168243408201,5.34452453613284,19.0568942260742,26.9258603515625,29.3383526611328,0.538420410156277,1.94756322144724,2.94870267826101,4.84475326385799,20.6171396296964,27.1722615944848,29.3383526611328,5.99577026367189,15.4040434570313,24.5772451782227,27.6340844726562,28.3151031494141,29.0455338134766,29.7951885986328,6.78071777343752,19.4191975432998,25.6681500091853,27.7381831045654,28.4412381442718,29.1030862783365,29.7951885986328,NA,NA,NA,NA,"Squatina dumeril","60-09",20.7297233581543,14.1170501708984,14.6219685554504,17.3330907821655,20.8740329742432,23.9297208786011,27.2073734283447,27.5431003570557,21.0127828188341,14.4511337280273,15.0806855949206,18.4477934554313,20.9830534643082,23.9442190391006,27.4008417037995,27.5431003570557,1109,20,23.218135804141,9.89280033111572,14.9363097190857,18.530891418457,25.7282915115356,27.9037337303162,28.6220481872559,29.3785991668701,23.7637598513551,9.89688301086426,15.4249313841505,19.3262834287357,26.3611333580189,27.9756015925699,28.6522919323647,29.3785991668701,2642
"2675",109930,13.47,18.294,19.95,24.07,26.68,27.64,28.05,14.03,18.4451868993458,20.42,24.5218689934581,26.8867052352808,27.6966820941123,28.05,1.9385290527344,3.98248120117187,4.96883483886717,13.3364575195312,14.6770050048828,23.5337877197266,28.4293115234375,2.10212707519531,3.97124794461391,4.74384594533282,13.2785360574495,14.8872380886968,23.629188231737,28.4293115234375,11.7333935546875,18.0756864013672,19.6365216064453,23.7871612548828,26.8213238525391,27.7968028564453,28.6155236816406,13.1940649414062,18.215531848857,19.8888845957799,24.0815709748788,26.9478465714918,27.893588668457,28.6155236816406,NA,NA,NA,NA,"Squilla empusa","60-09",20.836887550354,10.3649997711182,12.7997062683105,15.0693330764771,23.4016990661621,24.4696006774902,25.1976005554199,27.2775001525879,21.1589130994264,11.8269834518433,14.22163530594,17.8928303180269,23.6309276208306,24.5606837065088,25.4808293829498,27.2775001525879,2350,35,22.0524323966405,11.5451498031616,14.9155535697937,17.9631996154785,23.1148910522461,26.5603337287903,27.7392513275146,28.3515338897705,22.4802851371727,11.7211666107178,15.3679097716076,18.5036646741125,24.0101178962932,26.7744109376564,27.7987601952593,28.3515338897705,1168
"2676",110150,17.65,23.22,26.09,27.34,28.26,28.77,29.5,17.85,23.4415932654277,26.16,27.37,28.29,28.78,29.5,0.307001953124995,0.955465576171855,1.12166229248047,1.37102661132815,1.79177368164062,3.24348376464844,29.3383526611328,0.32803833007813,0.956624032470232,1.12116490382337,1.36770562844339,1.79442799323127,3.21581046320885,29.3383526611328,17.7087963867187,23.6189458007812,26.3634265136719,27.6984948730469,28.5750018310547,29.1269923095703,29.7951885986328,17.8226416015625,23.7720410712316,26.4323854099498,27.727136190176,28.6000066176005,29.1387166544363,29.7951885986328,NA,NA,NA,NA,"Stegastes acapulcoensis","60-09",27.517446864735,24.3721008300781,26.9443836212158,27.3011493682861,27.9422664642334,28.1480836868286,28.303466796875,28.6202163696289,27.5321857359823,26.9443836212158,27.1909620446121,27.5195242886414,27.9515818003059,28.2678950507562,28.5624061663809,28.6202163696289,66,11,27.9396716525027,23.9160499572754,26.6953929901123,27.4484872817993,28.0809087753296,28.6412377357483,28.8994342803955,29.5028991699219,27.9564544560878,24.0058994293213,26.7316559223936,27.4658154404199,28.0939810704149,28.6475377128957,28.9097579498405,29.5028991699219,3518
"2677",110151,27.04,27.42,27.62,27.79,27.94,28.05,28.19,27.04,27.4331459953827,27.62,27.79,27.94,28.05,28.19,1.42876220703124,1.77261413574217,2.01677429199219,3.44400817871093,3.98778533935547,4.25270141601561,28.4293115234375,1.43135803222657,1.77310317896642,2.01658529083194,3.41673914801237,3.98778426739912,4.29749762217094,28.4293115234375,26.6731536865234,27.4325469970703,27.7694436645508,28.0135772705078,28.17984375,28.3770782470703,28.6889447021484,26.8545654296875,27.4439063495423,27.7709970627658,28.0160342768766,28.1827196659257,28.3816377341611,28.6889447021484,NA,NA,NA,NA,"Stegastes adustus","60-09",27.686050013492,26.6580829620361,27.020544052124,27.5085000991821,27.7547492980957,28.0416584014893,28.1013263702393,28.1612491607666,27.6952197919131,26.9539165496826,27.1144883605315,27.5283304357633,27.8906648104754,28.0524235603698,28.109587491905,28.1612491607666,554,19,27.8317519213385,26.7396831512451,27.3129899978638,27.609833240509,27.9015588760376,28.0713505744934,28.2479288101196,28.4725341796875,27.8330541669667,26.7445831298828,27.3148912670972,27.6122487130819,27.9022385539224,28.0721209113975,28.2490503836983,28.4725341796875,974
"2678",110152,24.98,26.29,27.5575,28.82,29.16,29.341,29.5,25,26.35,27.78,28.83,29.17,29.35,29.5,0.781428222656245,0.955912963867178,0.979782409667962,1.13642425537111,1.31628417968751,1.5004243774414,23.1214630126953,0.784941406250027,0.955723349001056,0.979149701303501,1.13585425341939,1.31624480166799,1.50223200978861,23.1214630126953,24.9580169677735,26.2772116088867,27.6266044616699,28.9273977661133,29.3264030456543,29.5474211425781,29.6905072021484,24.9937115478515,26.341635569772,27.8879139252095,28.9469697503786,29.3359237407359,29.5495786388608,29.6905072021484,NA,NA,NA,NA,"Stegastes albifasciatus","60-09",27.7773009708949,26.3542995452881,26.4215696334839,26.8888912200928,28.280650138855,28.5150957107544,28.5609767913818,29.0849990844727,27.7949448044847,26.3655490875244,26.6252005137222,27.102721213417,28.4048885825611,28.5313185928218,28.7160069700427,29.0849990844727,30,14,27.7470206466502,24.9407157897949,26.3317081451416,27.1090540885925,27.8330745697021,28.5447535514832,28.9073064804077,29.5028991699219,27.7567735613472,24.9628162384033,26.3472183301558,27.125324627818,27.841382677384,28.5515071781318,28.911859389336,29.5028991699219,8850
"2679",110154,20.55,23.04,24.715,25.805,26.5325,27.014,27.79,21.09,23.1303749469288,24.8148383117429,25.8317887839532,26.5707327037195,27.12,27.79,1.04356750488279,1.76893914794923,2.29840759277342,4.66372955322265,20.834426574707,24.604031616211,28.1654638671875,1.06046508789063,1.77265861109959,2.31163002277967,4.69541045911918,20.9863100256803,25.0954799540659,28.1654638671875,19.5517449951172,24.1500776367187,25.1599945068359,26.0237908935547,26.8935939025879,27.5283715209961,28.1654638671875,20.5936181640625,24.2420515897034,25.1734795724897,26.0976258678389,26.9261616604198,27.5680642433838,28.1654638671875,NA,NA,NA,NA,"Stegastes apicalis","60-09",25.4754968056312,21.2060661315918,24.004282951355,24.7531666755676,25.7420330047607,26.4909620285034,26.7792501449585,27.453634262085,25.5084610755328,23.1130657196045,24.3438933993001,24.8319638780715,25.8902089357521,26.5423278829455,26.838687409096,27.453634262085,492,26,26.0817973079742,23.6648998260498,24.9153310775757,25.5670170783997,26.2995586395264,26.7159743309021,26.9541261672974,27.2959175109863,26.0967870673634,23.6928825378418,24.9323239029079,25.5850695545254,26.3265916298727,26.7269889621621,26.9628263077105,27.2959175109863,634
"2680",110159,27.5,27.57,27.66,27.81,27.96,28.054,28.19,27.5,27.57,27.6574780930483,27.8049561860967,27.952434279145,28.05,28.19,1.42555541992186,1.73111547851563,1.93678161621096,2.85221923828124,3.96154998779298,4.05228002929686,28.4293115234375,1.42685058593747,1.73209824319601,1.93551943420231,2.84353843199832,3.96143363460724,4.05778496291848,28.4282331355572,27.0321008300782,27.6725505371094,27.8621163940429,28.0693414306641,28.2143969726562,28.4254937744141,28.6889447021484,27.0713995361328,27.673686270128,27.8636588360731,28.0706592185248,28.2176052716973,28.4285955170943,28.6887674515905,NA,NA,NA,NA,"Stegastes diencaeus","60-09",27.7292076457631,27.0372009277344,27.4953327178955,27.5924921035767,27.7384834289551,27.9299831390381,28.122034072876,28.1612491607666,27.732378828873,27.4953327178955,27.5202400793956,27.6647627806786,27.7503410717061,28.0627469357408,28.1421192777665,28.1612491607666,615,11,28.4481919543855,27.0418338775635,27.7484272003174,28.061692237854,28.4984588623047,28.7874546051025,29.1305809020996,29.5028991699219,28.4517285662292,27.0503005981445,27.7508747643584,28.066459267204,28.5044005187869,28.7916254392386,29.1321505360602,29.5028991699219,4768
"2681",110160,10.33,20.67,24.03,26.72,28.11,28.73,29.49,10.33,21.13,24.28,26.86,28.16,28.75,29.49,0.0403161621093773,1.00955456542969,1.14484451293947,1.33570281982421,1.66187622070314,2.31134802246095,29.2143792724609,0.151831054687477,1.00944132884326,1.14450878381633,1.33578229665697,1.6651280170626,2.33998975022822,29.2143792724609,10.6683209228515,21.0787118530273,24.2437910461426,27.0278967285156,28.4290304565429,29.0402192382812,29.6905072021484,10.6689959716797,21.5488217429245,24.5192824637809,27.1690881228152,28.4745291405456,29.0616739153861,29.6905072021484,NA,NA,NA,NA,"Stegastes fasciolatus","60-09",26.0987196858724,21.0090503692627,23.5273494720459,25.0386667251587,25.8383502960205,28.031925201416,28.4669170379639,29.0849990844727,26.1623295237557,21.1490840911865,24.3106488183471,25.2162063640996,26.0389757677614,28.1680677037707,28.4732002129486,29.0849990844727,1864,75,25.9914998439856,14.4167671203613,22.1339431762695,24.5361843109131,26.8131999969482,28.0401668548584,28.7040630340576,29.4935665130615,26.1087669776296,14.4465169906616,22.4236505431745,24.7134106793755,26.9100831383833,28.0768985267737,28.7161249245864,29.4935665130615,14297
"2682",110161,26.81,27.69,28.3925,28.66,28.84,29.01,29.08,26.94,27.7251555328611,28.4064444160764,28.66,28.84,29.01,29.08,1.31237426757815,1.50200500488282,2.24672027587889,5.52918212890626,26.9427546691895,28.3854904174805,29.2143792724609,1.31593078613281,1.53442062558511,2.25363793039183,5.91188870140434,26.9436658105671,28.407890788126,29.2143792724609,27.2368530273437,28.0358950805664,28.6307014465332,28.946875,29.1581365966797,29.3607690429687,29.4968975830078,27.2392980957031,28.0716530438229,28.6458053034982,28.9494597251001,29.1620134862803,29.3627288880366,29.4968975830078,NA,NA,NA,NA,"Stegastes flavilatus","60-09",26.3721955617269,23.0009498596191,23.3208568572998,24.3509674072266,27.4062328338623,27.9999418258667,28.2816467285156,28.6202163696289,26.4489576800872,23.0348834991455,23.9427491133142,24.9024624470117,27.5734482944215,28.0467530262015,28.3031224543192,28.6202163696289,69,15,27.0891842030931,17.5797157287598,24.3852062225342,26.6920046806335,27.8279504776001,28.4761214256287,28.7762315750122,29.4733829498291,27.175561257216,17.6364994049072,24.6994507377744,26.7776170418412,27.8531842873246,28.4963387845491,28.790535136181,29.4733829498291,3480
"2683",110167,22.97,25.02,26.39,27.99,28.75,29.17,29.5,23.01,25.136437273252,26.4660931831301,28.02,28.76,29.18,29.5,0.572764892578107,0.969446166992202,1.09531036376953,1.65518920898438,2.00723236083985,3.6405008544922,28.4293115234375,0.575921630859398,0.969256641235708,1.08752797291272,1.59724746293319,1.99855355094482,3.53603302600309,28.4293115234375,22.8712536621094,24.9518565673828,26.587827758789,28.1886059570313,28.9890405273437,29.3829295654297,29.6905072021484,22.9172021484375,25.0988785288516,26.665142303636,28.2162260134302,29.0120837656426,29.3909388346157,29.6905072021484,NA,NA,NA,NA,"Stegastes leucostictus","60-09",27.0558834075928,24.1931495666504,24.8299240112305,27.0372009277344,27.5216674804688,27.7547492980957,27.9896999359131,28.0541000366211,27.1070986886251,24.2966175079346,26.9720469015357,27.1225989109143,27.6091432794403,27.785586479176,28.0312399954334,28.0541000366211,972,13,28.1162936966221,25.5365505218506,26.8671098709106,27.652250289917,28.2952671051025,28.722074508667,29.0845157623291,29.4935665130615,28.1296270733297,25.5556507110596,26.8967538031971,27.6716363413676,28.308209328054,28.7268471352256,29.0965058801725,29.4935665130615,3062
"2684",110171,18.97,25.15,26.5075,27.71,28.55,29,29.5,19.07,25.25,26.58,27.75,28.57,29.01,29.5,0.767374267578134,0.975615844726548,1.12036605834959,1.22467193603515,1.63013153076172,2.96439819335936,29.2143792724609,0.768176879882787,0.975327848145598,1.11891432625624,1.22462605064836,1.63076608195956,2.97826193269746,29.2143792724609,18.1308282470703,25.3042041015625,26.7273854064942,28.0552737426758,28.8090559387207,29.2385711669922,29.6989489746094,18.4091973876953,25.4043603784443,26.788394684853,28.09201986345,28.8260672608476,29.2492262744985,29.6989489746094,NA,NA,NA,NA,"Stegastes nigricans","60-09",27.2648674192883,24.7139167785645,25.8383502960205,26.3655490875244,27.4494667053223,28.4615669250488,28.5333499908447,29.0849990844727,27.2887987487824,24.9664669036865,26.0784282407122,26.4944058852391,27.5767633774182,28.4643470694206,28.5402228431792,29.0849990844727,97,21,26.9841894447337,21.2905826568604,24.8153257369995,26.0039124488831,27.1934833526611,28.2464170455933,28.8676252365112,29.4841175079346,27.0146623187206,21.3774833679199,24.8654302321102,26.043573161386,27.2296463729581,28.2637754178976,28.8809606194743,29.4841175079346,4346
"2685",110174,26.34,27.05,27.32,27.69,27.91,28.05,28.19,26.39,27.0582699016453,27.32,27.69,27.91,28.05,28.19,1.12969177246094,1.89588317871096,2.00550476074221,3.31886840820312,3.9923046875,5.01585815429689,28.4293115234375,1.44687316894533,1.90009989980133,1.99948296499739,3.2687537464556,3.99196928202833,5.01916809580706,28.4293115234375,26.1101306152344,27.1636657714844,27.6133557128906,27.9145831298828,28.1190930175781,28.2721850585938,28.6889447021484,26.3407177734375,27.1720461863527,27.620394297316,27.9182292310844,28.1201129886423,28.2724637705912,28.6889447021484,NA,NA,NA,NA,"Stegastes partitus","60-09",26.8385153198242,10.8525333404541,26.7588695526123,27.1438999176025,27.610933303833,27.7547492980957,28.0221168518066,28.1612491607666,27.0543817577055,26.4625492095947,26.9151112036035,27.216524889905,27.6162917629565,27.7592264903079,28.0339901992733,28.1612491607666,2134,25,27.5799096361541,26.1547164916992,26.8155355453491,27.2461752891541,27.6530075073242,27.9746251106262,28.246203994751,28.5190830230713,27.5855401063137,26.2019500732422,26.8254998071733,27.258660718486,27.657779240668,27.9823642301594,28.2485797621306,28.5190830230713,1494
"2686",110177,27.52,27.74,27.83,27.99,28.05,28.094,28.19,27.55,27.7436932048301,27.8396165060376,27.99,28.05,28.0966194217354,28.19,1.5211828613281,2.04080712890627,3.34381530761721,3.94186218261717,4.01511352539063,4.69925476074217,28.4293115234375,1.56044738769532,2.05784032821571,3.33995703159937,3.94319213308703,4.01622565660366,4.70618062436396,28.4293115234375,27.4582775878906,27.7610845947266,27.9145831298828,28.1246282958984,28.2240924072266,28.4012978515625,28.6889447021484,27.4913110351562,27.7626761373178,27.9255073492659,28.1282969304571,28.2445536770722,28.4118666682888,28.6889447021484,NA,NA,NA,NA,"Stegastes planifrons","60-09",26.9119367097553,10.8525333404541,27.4250461578369,27.5615081787109,27.7601661682129,28.0367918014526,28.083162689209,28.1612491607666,27.1971875005147,27.1438999176025,27.5140354870988,27.6039844014431,27.7839497796687,28.0417375262854,28.0862752697685,28.1612491607666,735,19,27.8994967498779,26.9740657806396,27.4287837982178,27.7087993621826,27.9432506561279,28.1086826324463,28.3013065338135,28.5327491760254,27.9002221608605,26.9801998138428,27.4322529210357,27.7089818464948,27.9434991291891,28.1109247549367,28.305083207748,28.5327491760254,625
